,hash,trans_size,sum(in_value),hash,size,sum(out_value),trans_fees,trans_fees_2
523,a25d38955677b6d8bc0a2716c5c203c898d2de0c1822f506e98d9850ea321d91,222,898196,a25d38955677b6d8bc0a2716c5c203c898d2de0c1822f506e98d9850ea321d91,222,894143,4053,18.26
524,bea699c8ae81e66ba417b477dff7a67aedbf318e082bbbd92f6b8dea7faa7bea,816,9627683,bea699c8ae81e66ba417b477dff7a67aedbf318e082bbbd92f6b8dea7faa7bea,816,9618554,9129,11.19
525,fc1cce77641035dbc59f4350136db8911c4c7433d4220a9fabca0ebc7c460ba7,225,625813,fc1cce77641035dbc59f4350136db8911c4c7433d4220a9fabca0ebc7c460ba7,225,619861,5952,26.45
526,14c2626d82b26522a34e0d63747838f8bca4f76cb811cf1dcfc2c6f887dcaa09,222,526864,14c2626d82b26522a34e0d63747838f8bca4f76cb811cf1dcfc2c6f887dcaa09,222,523198,3666,16.51
527,27d638d929f11672e30f0b82764717a378bca96a56675b05d07f0d18354085b9,370,1134675,27d638d929f11672e30f0b82764717a378bca96a56675b05d07f0d18354085b9,370,1131137,3538,9.56
528,3cc0e0b0b2aba675dc0e7d2c335787bda5781d21878da714b7609ece35810620,345,44893167,3cc0e0b0b2aba675dc0e7d2c335787bda5781d21878da714b7609ece35810620,345,44892262,905,2.62
529,2bdd2f35211ee9d592eca7214689d712d03d094d5721db5070808eae39395903,492,285254,2bdd2f35211ee9d592eca7214689d712d03d094d5721db5070808eae39395903,492,278780,6474,13.16
530,2d4acdd919250823365b7421b4fe732dbf7606a10a2ed8412ba9d518a6c5c5f2,248,265889,2d4acdd919250823365b7421b4fe732dbf7606a10a2ed8412ba9d518a6c5c5f2,248,260772,5117,20.63
531,496fa08549657634198b52c4ab9e8dc9b4e03d867f93003a06f3d294816cc727,315,75532309,496fa08549657634198b52c4ab9e8dc9b4e03d867f93003a06f3d294816cc727,315,75526272,6037,19.17
532,63f0013b016d570ab052dd5227d2f744f428c17b5d8b35a51bcf105a2e427534,515,2109244,63f0013b016d570ab052dd5227d2f744f428c17b5d8b35a51bcf105a2e427534,515,2105604,3640,7.07
533,dfe4db0943cc13a82751fa2a2bed7bc437ef4bd4a57768accb6cac55ddeb5946,1918,24000000,dfe4db0943cc13a82751fa2a2bed7bc437ef4bd4a57768accb6cac55ddeb5946,1918,23952592,47408,24.72
534,4289009d1a3dc9371ba58a15b397fe72f7dcc78c732f2b617e96f843a4773ad0,217,880582,4289009d1a3dc9371ba58a15b397fe72f7dcc78c732f2b617e96f843a4773ad0,217,876638,3944,18.18
535,79116a5187eb3d1bbd0c3ddffe79ed10bc3a2f190b15eaeb74b030e5ae353fc3,234,3184799,79116a5187eb3d1bbd0c3ddffe79ed10bc3a2f190b15eaeb74b030e5ae353fc3,234,3183036,1763,7.53
536,9199304a207fa8a1b88df750d098b91f391040d1e119f77e1ae467218122cbca,406,6433,9199304a207fa8a1b88df750d098b91f391040d1e119f77e1ae467218122cbca,406,5000,1433,3.53
537,a5047e5b1f82c94f5625e7f242865da3d3973f1d1fb426c1e2353de38adbd446,371,157392,a5047e5b1f82c94f5625e7f242865da3d3973f1d1fb426c1e2353de38adbd446,371,151932,5460,14.72
538,b6106115373e9c2cf075f8451bffff5eefb1a2b93c70f1533296c1a92e65a18b,269,45243,b6106115373e9c2cf075f8451bffff5eefb1a2b93c70f1533296c1a92e65a18b,269,44229,1014,3.77
539,bb3330e4d5e45e72b3ed97490041d3d46ee9002069f4ade401020e93d6291464,223,3390453,bb3330e4d5e45e72b3ed97490041d3d46ee9002069f4ade401020e93d6291464,223,3386393,4060,18.21
540,f75e50bd305b007580435405c07f3aed5ed7e956cd7583dea505fdd697318282,223,25984258,f75e50bd305b007580435405c07f3aed5ed7e956cd7583dea505fdd697318282,223,25978476,5782,25.93
541,01b3211c2c255f5a2aaa6f869fd2099ad712186fb24b2f34864d5fdfb4392877,222,1843949,01b3211c2c255f5a2aaa6f869fd2099ad712186fb24b2f34864d5fdfb4392877,222,1842970,979,4.41
542,084635271924dff949cb102e75863a5f81e38e9995abbb1c3fa21fe3710462ed,223,41721,084635271924dff949cb102e75863a5f81e38e9995abbb1c3fa21fe3710462ed,223,36071,5650,25.34
543,115b46ed85ee9a3dcd0db8e2380c6841fd4b0cac131ad611a14691251e7c3032,194,163722,115b46ed85ee9a3dcd0db8e2380c6841fd4b0cac131ad611a14691251e7c3032,194,160784,2938,15.14
544,a5c07b588e0b359108622a3e26bfb06819b9d7079d9eeb944425c621d8a573cc,191,530719,a5c07b588e0b359108622a3e26bfb06819b9d7079d9eeb944425c621d8a573cc,191,527859,2860,14.97
545,c9f513fe495e05d77a804b54b94dfc4d3ce7b8771a53f4cf37c9db89a6ac3424,222,2488749,c9f513fe495e05d77a804b54b94dfc4d3ce7b8771a53f4cf37c9db89a6ac3424,222,2482827,5922,26.68
546,e682d2b44ebc16c1a38c2989ada493449f27b164c3668966a7b8f8e4c7b03259,189,800170,e682d2b44ebc16c1a38c2989ada493449f27b164c3668966a7b8f8e4c7b03259,189,797089,3081,16.3
547,067d1b6c46a270787e9d7ce1c165105fec60724a44f77acd93a2896bf49d2dbe,194,297715,067d1b6c46a270787e9d7ce1c165105fec60724a44f77acd93a2896bf49d2dbe,194,295477,2238,11.54
548,1ffcbcbd70e73e7760adcded9f8b8e5e8c0c3a2558720ca792c6882ff3a301cb,339,2397300,1ffcbcbd70e73e7760adcded9f8b8e5e8c0c3a2558720ca792c6882ff3a301cb,339,2390000,7300,21.53
549,3ed8fbfa66097fd955d2d19247b29afeee2a6938075edf2768042cc826f7b63a,372,3526954,3ed8fbfa66097fd955d2d19247b29afeee2a6938075edf2768042cc826f7b63a,372,3520907,6047,16.26
550,5eebda016f35bb161771b519970ed690c4ff0cc76e85b7e652f83803d1ac6811,192,149786,5eebda016f35bb161771b519970ed690c4ff0cc76e85b7e652f83803d1ac6811,192,147480,2306,12.01
551,de21a45f64d237eefca69d0e56382874c1612c4336848aaadfe5227d19dec0d8,672,121350,de21a45f64d237eefca69d0e56382874c1612c4336848aaadfe5227d19dec0d8,672,112289,9061,13.48
552,4572430dc7b904626ff5b8dd3d7bc5401da7e02b6169ebbbcd80557c3e618823,192,428318,4572430dc7b904626ff5b8dd3d7bc5401da7e02b6169ebbbcd80557c3e618823,192,425654,2664,13.88
553,81f1c14f397282ea5591dbe9e31191b79d87b3ee0023c64863a016ac2a352db5,191,138347,81f1c14f397282ea5591dbe9e31191b79d87b3ee0023c64863a016ac2a352db5,191,129370,8977,47
554,00e000f79647a5c476547ac9b3a864b01cc4894f3d4cb30725692bb65cdfb5e6,373,681936,00e000f79647a5c476547ac9b3a864b01cc4894f3d4cb30725692bb65cdfb5e6,373,676502,5434,14.57
555,15588a48cb932bdcd5484cf63ff4db0f9860b0f2172c4f55532aee596afb7acf,195,332398,15588a48cb932bdcd5484cf63ff4db0f9860b0f2172c4f55532aee596afb7acf,195,329460,2938,15.07
556,305345896c03532b2de3eccb23361aeaf6c8a703109b7bc4dca32c489213a53f,194,73087,305345896c03532b2de3eccb23361aeaf6c8a703109b7bc4dca32c489213a53f,194,69813,3274,16.88
557,4e081c7a401393f8e69d968f5600f0525bc915c047c1206f7d8fdf998f5155b9,519,5075788,4e081c7a401393f8e69d968f5600f0525bc915c047c1206f7d8fdf998f5155b9,519,5067805,7983,15.38
558,6b35abc0a65b4fabb07f93b62915d79b7a58f57f21499ab7af2a9ba99f68f043,482,1763973,6b35abc0a65b4fabb07f93b62915d79b7a58f57f21499ab7af2a9ba99f68f043,482,1760687,3286,6.82
559,a7c331a415c8dcae7ce220cbdbe22c053ffd6e52d33ce6154eb591c6f87f02e6,195,681892,a7c331a415c8dcae7ce220cbdbe22c053ffd6e52d33ce6154eb591c6f87f02e6,195,676103,5789,29.69
560,4a9ecbcc0810dc6785568f1819d750f10f2283953bc5a28109495bfc6bab2cd2,195,93711,4a9ecbcc0810dc6785568f1819d750f10f2283953bc5a28109495bfc6bab2cd2,195,90773,2938,15.07
561,7cc1a2c26ac29d93d7cd4e1c081dbc46fac06cf1fe7ad94451260eda0e625003,372,196309,7cc1a2c26ac29d93d7cd4e1c081dbc46fac06cf1fe7ad94451260eda0e625003,372,190875,5434,14.61
562,11bdd49f9cd5ac8b65da9e582cc39cc5b151148e525fab05132edfb8c06373bf,506,160106,11bdd49f9cd5ac8b65da9e582cc39cc5b151148e525fab05132edfb8c06373bf,506,150928,9178,18.14
563,2b72e680d134151584f16eb008907ed7608f7a30a79e88acbaffaa732a292edd,1079,933176,2b72e680d134151584f16eb008907ed7608f7a30a79e88acbaffaa732a292edd,1079,929872,3304,3.06
564,305d1d9d05382824ebbec25dc66a1b3e26c51609d245e7d9ae7a19cc2062b9c0,226,1360119,305d1d9d05382824ebbec25dc66a1b3e26c51609d245e7d9ae7a19cc2062b9c0,226,1356375,3744,16.57
565,38d9d35c1633ce499373b4e0ded6107b6be6cc58ce810e6fc2b3fdd1032c70af,222,53404,38d9d35c1633ce499373b4e0ded6107b6be6cc58ce810e6fc2b3fdd1032c70af,222,50443,2961,13.34
566,66208147117d47002415a4e7a2877a1122a0282078ca29aa0d17b11dd0a73902,195,112072,66208147117d47002415a4e7a2877a1122a0282078ca29aa0d17b11dd0a73902,195,109134,2938,15.07
567,954b58a5076cf617a14e7a86fca8a58ec5ca1384c9f2b048a009e3f58fcfee5f,374,739515,954b58a5076cf617a14e7a86fca8a58ec5ca1384c9f2b048a009e3f58fcfee5f,374,734840,4675,12.5
568,a62629f7d8cffde3e6b78b251b0fa39e9f9f18fb420507a2bbbd12707b758d58,235,475712,a62629f7d8cffde3e6b78b251b0fa39e9f9f18fb420507a2bbbd12707b758d58,235,471708,4004,17.04
569,0238716fe43f3a88edce514c308821a9dd091fb23c2691508f549c715762acde,372,62537777,0238716fe43f3a88edce514c308821a9dd091fb23c2691508f549c715762acde,372,62535348,2429,6.53
570,2f26b5557fa08bf5123b95d4826a0afb2f6d23e7f28e95e4e718229096b32b9d,205,112187,2f26b5557fa08bf5123b95d4826a0afb2f6d23e7f28e95e4e718229096b32b9d,205,108181,4006,19.54
571,b7debb3686f9985afb38920695367a265bb67a4fbab7670782a375557d935f4d,222,98936414,b7debb3686f9985afb38920695367a265bb67a4fbab7670782a375557d935f4d,222,98932743,3671,16.54
572,178ef5812393ad11f9f97ccb377cb9f36be7646c8f5882de8534bacc870ebe76,192,945794,178ef5812393ad11f9f97ccb377cb9f36be7646c8f5882de8534bacc870ebe76,192,943019,2775,14.45
573,54c1df591d5fed96391052413602db0dcafb4e259e770f2befea44c7aa96fbf2,269,15643,54c1df591d5fed96391052413602db0dcafb4e259e770f2befea44c7aa96fbf2,269,11277,4366,16.23
574,a333a8ef4b0e9427f0da692b2bee943e63c9f64e283df08a14e2d449234a4db9,194,78253,a333a8ef4b0e9427f0da692b2bee943e63c9f64e283df08a14e2d449234a4db9,194,75315,2938,15.14
575,b141d0d3a80f845d96048b2a329d1eda0ab4a9a117562bddb73038f6667ac088,506,110093,b141d0d3a80f845d96048b2a329d1eda0ab4a9a117562bddb73038f6667ac088,506,100915,9178,18.14
576,3eff9bc6673058e9030a2063f81236841deac43952271a1905b1a566447b8a87,519,692326,3eff9bc6673058e9030a2063f81236841deac43952271a1905b1a566447b8a87,519,687071,5255,10.13
577,5d1fcd9074ec0355df1c0316d4eed931a365475c656c60a57ff70eee08a13793,4399,37378550,5d1fcd9074ec0355df1c0316d4eed931a365475c656c60a57ff70eee08a13793,4399,37308325,70225,15.96
578,aa07aa40a7cfd6ab713214e9e358f9af3b02c58468740a990e21f2a99829e7b4,351,36709845,aa07aa40a7cfd6ab713214e9e358f9af3b02c58468740a990e21f2a99829e7b4,351,36697016,12829,36.55
579,b34042c3e5f2bb8cb8d432d6766bb5594cca4bbe1d395b4ba5108d7311fb3696,601,8379878,b34042c3e5f2bb8cb8d432d6766bb5594cca4bbe1d395b4ba5108d7311fb3696,601,8364800,15078,25.09
580,c0c042f15643b1f0faf58189336c89baef8c328cdbdf009ef47869fa869929ae,223,97426,c0c042f15643b1f0faf58189336c89baef8c328cdbdf009ef47869fa869929ae,223,93734,3692,16.56
581,4d9b5c1b3da1689bfede500c31360a60b25650ae5b61cff001f7c4393b9960cb,399,2485501,4d9b5c1b3da1689bfede500c31360a60b25650ae5b61cff001f7c4393b9960cb,399,2479640,5861,14.69
582,59d90b19103fb8d00a2307fe62b3bd3e8a0a3daef9d1e0f5d0eafcc8a7c75478,783,516185,59d90b19103fb8d00a2307fe62b3bd3e8a0a3daef9d1e0f5d0eafcc8a7c75478,783,505373,10812,13.81
583,68bf30e7a6796a022b77a1db91a4dcecd88dc2cb4244796d7e137e3539e9096f,224,208889,68bf30e7a6796a022b77a1db91a4dcecd88dc2cb4244796d7e137e3539e9096f,224,206205,2684,11.98
584,8c64300f160309ae93d3b2d9dc6b9361a6d903ad959a37683569a15034752571,191,630163,8c64300f160309ae93d3b2d9dc6b9361a6d903ad959a37683569a15034752571,191,627325,2838,14.86
585,9ce02b337ac10e021ac8a6e649bd5015335bae2b94626715a547ea27889aebce,222,3172500,9ce02b337ac10e021ac8a6e649bd5015335bae2b94626715a547ea27889aebce,222,3168206,4294,19.34
586,b44f6999ad082906e1b5b79998a55cf658e8a910b6c1e5298aea3ee6ce2109bc,246,369515,b44f6999ad082906e1b5b79998a55cf658e8a910b6c1e5298aea3ee6ce2109bc,246,367700,1815,7.38
587,c97812173991f953203cbae299d0f4a9508af0bdbc8eada133004e7e6532d209,193,221860,c97812173991f953203cbae299d0f4a9508af0bdbc8eada133004e7e6532d209,193,219810,2050,10.62
588,0e11a0f4c13a10fcfb0b6f9f58de2076126dad0678522d05acb53869f075b036,191,940000,0e11a0f4c13a10fcfb0b6f9f58de2076126dad0678522d05acb53869f075b036,191,937140,2860,14.97
589,5e1d6592ff6e486363aa7057b5c9c3d47d28c534ca03943c23c69db924740261,154,5000,5e1d6592ff6e486363aa7057b5c9c3d47d28c534ca03943c23c69db924740261,154,4538,462,3
590,8ae8078cd9a7be4141f230be61daf448926fe2a4b1b5a6b4870f7c4b8f24d6df,1072,193311,8ae8078cd9a7be4141f230be61daf448926fe2a4b1b5a6b4870f7c4b8f24d6df,1072,176031,17280,16.12
591,d6380262b6e7bdf6eb0286ab59129f677c205387cb41b59bd7b7a2a381470532,223,7158909,d6380262b6e7bdf6eb0286ab59129f677c205387cb41b59bd7b7a2a381470532,223,7155927,2982,13.37
592,1a5b007d06c922221caea8f8b616b54bc38fcf02dc84d059d3b00606fa18079f,223,334914,1a5b007d06c922221caea8f8b616b54bc38fcf02dc84d059d3b00606fa18079f,223,331222,3692,16.56
593,96d2806e30d9c51f4514fd14254dfb79a5bcd7af88c57f9aae214b8e6ac2670e,154,2500,96d2806e30d9c51f4514fd14254dfb79a5bcd7af88c57f9aae214b8e6ac2670e,154,1884,616,4
594,9777ac3e7771a265a7bd7039a09bac84f6955f4011b0343d17cd081c7d999c16,225,167796,9777ac3e7771a265a7bd7039a09bac84f6955f4011b0343d17cd081c7d999c16,225,164052,3744,16.64
595,9a074a0e0bff4ceba26512c4e1c51c604fd1670beed3bdaa4387fa2dd007822e,254,175867390,9a074a0e0bff4ceba26512c4e1c51c604fd1670beed3bdaa4387fa2dd007822e,254,175852658,14732,58
596,a56cdb3614f3923c83eeeed9940d33b1abda05b521c74eb17b1a07eebd2111e7,205,25898,a56cdb3614f3923c83eeeed9940d33b1abda05b521c74eb17b1a07eebd2111e7,205,21894,4004,19.53
597,36ac4fec585c26cd10811bb888d30629d88d96e5a3fa257be48b9d38438c4ce1,520,6169919,36ac4fec585c26cd10811bb888d30629d88d96e5a3fa257be48b9d38438c4ce1,520,6162782,7137,13.72
598,acdace65619e69aa4a1950305917e153a3747e212883b722e53cfe58d0809b7a,225,198927,acdace65619e69aa4a1950305917e153a3747e212883b722e53cfe58d0809b7a,225,195285,3642,16.19
599,c01fc437ad81e283073946638d46eb6e6c0c387b5c140cd68e9c9826f6ac83a1,225,1243077,c01fc437ad81e283073946638d46eb6e6c0c387b5c140cd68e9c9826f6ac83a1,225,1242097,980,4.36
600,d80e3f72623f7408d3a38bc3f60d495c404a522cda1f9d6c72980fc333848c25,385,52900,d80e3f72623f7408d3a38bc3f60d495c404a522cda1f9d6c72980fc333848c25,385,51986,914,2.37
601,eb3613e4a5691d62fa9fd48fd46386a78c3fc7e2732b944ab09004dfdcef7865,418,34526,eb3613e4a5691d62fa9fd48fd46386a78c3fc7e2732b944ab09004dfdcef7865,418,32744,1782,4.26
602,26f1a6ca631e94ebbc689f86505191e81d12f1b93cf04eb31d8f02d66c6dbe81,223,1005814,26f1a6ca631e94ebbc689f86505191e81d12f1b93cf04eb31d8f02d66c6dbe81,223,1003297,2517,11.29
603,4c82133e8cf347c95cfbe79a343ed0536795b9bd3a8ec02985734d5c1a75a91c,670,10701598,4c82133e8cf347c95cfbe79a343ed0536795b9bd3a8ec02985734d5c1a75a91c,670,10695368,6230,9.3
604,a10173cf263424cdc1d09311d0b275ee96831834485e55d7d8bf4b3b8cdc2116,59294,99364,a10173cf263424cdc1d09311d0b275ee96831834485e55d7d8bf4b3b8cdc2116,59294,10000,89364,1.51
605,a93e89607119ef9d99f1a35a6c091dcca6cd52ed3995a8eadb6215ebf60dd48e,223,300477,a93e89607119ef9d99f1a35a6c091dcca6cd52ed3995a8eadb6215ebf60dd48e,223,296424,4053,18.17
606,d1a9f0861d6be1f82638a6ab3e349e744b4148897f78b74889fbb0909f19cfeb,462,134975,d1a9f0861d6be1f82638a6ab3e349e744b4148897f78b74889fbb0909f19cfeb,462,126860,8115,17.56
607,ddf10bc0eeee258a12deefa7b869f9fee1b81425cd4b821c27cfebddfe22e972,194,193297,ddf10bc0eeee258a12deefa7b869f9fee1b81425cd4b821c27cfebddfe22e972,194,192167,1130,5.82
608,ecc8f61b1a384475b2a9824d640a8631f3c2c55a602e7e622f5dc8ea36385494,234,38974,ecc8f61b1a384475b2a9824d640a8631f3c2c55a602e7e622f5dc8ea36385494,234,36059,2915,12.46
609,ee8904e54f04499153f4bcc81749b340c13d92f4a3d741e9f7bbdc3b3496abd9,214,12625,ee8904e54f04499153f4bcc81749b340c13d92f4a3d741e9f7bbdc3b3496abd9,214,5564,7061,33
610,04936b135284476f0ddc417e083903af410976617a7c09e4afaa6e3e7e91c1ab,405,2376714810,04936b135284476f0ddc417e083903af410976617a7c09e4afaa6e3e7e91c1ab,405,2376709810,5000,12.35
611,19f13d69ec0fd3a0772e290d9b0e2d1d2b85286d145444637faa0c04f3d9e498,248,226353,19f13d69ec0fd3a0772e290d9b0e2d1d2b85286d145444637faa0c04f3d9e498,248,221236,5117,20.63
612,6b5afef3ef1b2ea51121cd7d4adf0e17806a8568b0f7ec5d709acb03098421e3,462,437276,6b5afef3ef1b2ea51121cd7d4adf0e17806a8568b0f7ec5d709acb03098421e3,462,429761,7515,16.27
613,b5c010db8ecf7b28eb769172c18654e0e2e4ff9d0ad13b51ba915eeb8f46bb1b,223,4118981,b5c010db8ecf7b28eb769172c18654e0e2e4ff9d0ad13b51ba915eeb8f46bb1b,223,4115315,3666,16.44
614,e5309703ec8b6ae06446019f04d30ab332e87cc1a787ebf0a0c8aba5d6987de5,222,552719,e5309703ec8b6ae06446019f04d30ab332e87cc1a787ebf0a0c8aba5d6987de5,222,533407,19312,86.99
615,513f2eac2a656578280a13927b1f151602fb54178e8e3e1e403cf6497fd462b3,223,1429100,513f2eac2a656578280a13927b1f151602fb54178e8e3e1e403cf6497fd462b3,223,1423600,5500,24.66
616,68e68e8e249d1e5ba9a0bbd7d4e7d0f43a4fbbbc3cbbaf4744bbdb4c251f3b42,1110,8942180,68e68e8e249d1e5ba9a0bbd7d4e7d0f43a4fbbbc3cbbaf4744bbdb4c251f3b42,1110,8920934,21246,19.14
617,5f9f4f5fe9d5f56aee7171d8531bc4d2ce37acddef24468c277b1e16a69891c6,190,607709,5f9f4f5fe9d5f56aee7171d8531bc4d2ce37acddef24468c277b1e16a69891c6,190,602900,4809,25.31
618,7f711347fd926fbcfb95055efe31cff5db76324287d5135f24a1ec140c74aeaa,226,1249678,7f711347fd926fbcfb95055efe31cff5db76324287d5135f24a1ec140c74aeaa,226,1245934,3744,16.57
619,998e2b1f171fccb3b3a7a80bf4fe00344ccf331631ada8034dc5a9d042b47819,226,1244554,998e2b1f171fccb3b3a7a80bf4fe00344ccf331631ada8034dc5a9d042b47819,226,1236554,8000,35.4
620,b8deb24b01dadf491f6c9d2078a5db7490a64bbf662e923bf7144a3dd56b52ae,223,3168225,b8deb24b01dadf491f6c9d2078a5db7490a64bbf662e923bf7144a3dd56b52ae,223,3162427,5798,26
621,390c074cceb0e81606a6615649969204c7bd58ef11f2d6c78de0fe518473d2a7,222,3234266,390c074cceb0e81606a6615649969204c7bd58ef11f2d6c78de0fe518473d2a7,222,3231305,2961,13.34
622,808727f4f7880051f11d7bfa39d28ab67fa7e2077aa998d57f9ab53245393ea5,372,881966,808727f4f7880051f11d7bfa39d28ab67fa7e2077aa998d57f9ab53245393ea5,372,876506,5460,14.68
623,a10a5b51c1bfeb0cef13fab7383c21235e48ae3246f8f711e50f3aebf86c4b9b,225,14583092,a10a5b51c1bfeb0cef13fab7383c21235e48ae3246f8f711e50f3aebf86c4b9b,225,14579903,3189,14.17
624,01379ddc34921036c5de0fabfe388d7bad6c80995a9e75dee0a095bac5335831,235,15000,01379ddc34921036c5de0fabfe388d7bad6c80995a9e75dee0a095bac5335831,235,11000,4000,17.02
625,1049048f3e5681b86856eecd33814f8b0493eac2ef51bb87976750def47b2157,222,150725,1049048f3e5681b86856eecd33814f8b0493eac2ef51bb87976750def47b2157,222,146672,4053,18.26
626,28b0d2bd12e1a3b97ee4c20cabc92bd6931e515d629d85a367c29582e76565de,393,4781770,28b0d2bd12e1a3b97ee4c20cabc92bd6931e515d629d85a367c29582e76565de,393,4780164,1606,4.09
627,33960e43913d0ded0aeac59e85dd0914bf5375aa07d03b787915a9c9d582f9d0,444,1000000,33960e43913d0ded0aeac59e85dd0914bf5375aa07d03b787915a9c9d582f9d0,444,997293,2707,6.1
628,d2584e4045193f9295c29bcda3102e43147185bd07352dc947dcdc2369966a6f,223,70626,d2584e4045193f9295c29bcda3102e43147185bd07352dc947dcdc2369966a6f,223,66818,3808,17.08
629,df90826c5d98f29e8643ae9b18abbba73497796f62bd4663001fface9713d8b4,836,3598781,df90826c5d98f29e8643ae9b18abbba73497796f62bd4663001fface9713d8b4,836,3585986,12795,15.31
630,40c93ff1eec6aefa217125192ef570f230d010faa73957138df0d31beb6f58a4,154,2500,40c93ff1eec6aefa217125192ef570f230d010faa73957138df0d31beb6f58a4,154,1884,616,4
631,80fe785cd2c6b89bf9d8fdc0cbf29cd253962b0d20280134443f73b5ba22f00e,223,4740100,80fe785cd2c6b89bf9d8fdc0cbf29cd253962b0d20280134443f73b5ba22f00e,223,4734500,5600,25.11
632,85dd95a770e7a6d7b86d350b62a30bbd0af9b7541bd567293594215f4f2719c4,222,732551911,85dd95a770e7a6d7b86d350b62a30bbd0af9b7541bd567293594215f4f2719c4,222,732550501,1410,6.35
633,e9acb83af1ed25b4d89c52d02c51d215f4eeb9af89cdbd382f38c09a86da5430,223,101329690,e9acb83af1ed25b4d89c52d02c51d215f4eeb9af89cdbd382f38c09a86da5430,223,101326024,3666,16.44
634,ec4ae06659dab93c057aa3753bb78c1692097c68fcb427936693701c9e064467,224,710324,ec4ae06659dab93c057aa3753bb78c1692097c68fcb427936693701c9e064467,224,706632,3692,16.48
635,f8c0d46361b0d5e280c35f42e11e7679f307c6ff77ad5c14d23273702b39d04f,387,219141412,f8c0d46361b0d5e280c35f42e11e7679f307c6ff77ad5c14d23273702b39d04f,387,219135940,5472,14.14
636,34fefd0414961c8dab4a34f1aed68b65b34ab5f2871f05d621f0d3c2208f800e,462,245210,34fefd0414961c8dab4a34f1aed68b65b34ab5f2871f05d621f0d3c2208f800e,462,237095,8115,17.56
637,7c3306b7f3b7e46ae29492d4635d3b2cee55c8f7559f3c60044a043f3ebe821c,371,339801,7c3306b7f3b7e46ae29492d4635d3b2cee55c8f7559f3c60044a043f3ebe821c,371,338564,1237,3.33
638,7c75d1b292661c8f58db959babab2b097d7df43740026483159725a8c036bd17,223,75986,7c75d1b292661c8f58db959babab2b097d7df43740026483159725a8c036bd17,223,70706,5280,23.68
639,d2c4f7acdf77e23622731863026dff3a7543a9bab7d6ee96555302f304e01ab5,370,94735,d2c4f7acdf77e23622731863026dff3a7543a9bab7d6ee96555302f304e01ab5,370,89301,5434,14.69
640,2bee06d3eb17cfeb0ab0d3c304a78ced1db88f1b3c3b6e05d2e27100276f8f7a,192,1144650,2bee06d3eb17cfeb0ab0d3c304a78ced1db88f1b3c3b6e05d2e27100276f8f7a,192,1143642,1008,5.25
641,4479b40570313c6250acfd127d30663d99b2e448a2e551e55d07dbdea120e8f8,225,1242529,4479b40570313c6250acfd127d30663d99b2e448a2e551e55d07dbdea120e8f8,225,1238785,3744,16.64
642,4a25a282db22b087a61a04e56cd5cbf6460e64540418a934580c45eeb81dac54,407,3934,4a25a282db22b087a61a04e56cd5cbf6460e64540418a934580c45eeb81dac54,407,2500,1434,3.52
643,4e6ed5a3ca093f485099b9a9c67b14f4fb2e10d1300328b242f3ad7e6b83387d,7025,432925577,4e6ed5a3ca093f485099b9a9c67b14f4fb2e10d1300328b242f3ad7e6b83387d,7025,432867789,57788,8.23
644,589fecaa9c4205ac677ab0235a2b1f21a8b63ca65726b66e43a7e306eb8f09b0,194,77711,589fecaa9c4205ac677ab0235a2b1f21a8b63ca65726b66e43a7e306eb8f09b0,194,74773,2938,15.14
645,8fd2017ecd3847f41c9b549c9bed9e9f5303331fbf3bfbe4fd933d9dc50fa953,223,438037,8fd2017ecd3847f41c9b549c9bed9e9f5303331fbf3bfbe4fd933d9dc50fa953,223,434487,3550,15.92
646,9d700c89a727fd675a273664bf940f9c0b3e82de6e5a047e61496fd5c6e777f8,5598,3764240,9d700c89a727fd675a273664bf940f9c0b3e82de6e5a047e61496fd5c6e777f8,5598,3747032,17208,3.07
647,e2f3bc0b18a25787610c92247d7a45e3213cdb789352845316ed12df86d25156,248,505182,e2f3bc0b18a25787610c92247d7a45e3213cdb789352845316ed12df86d25156,248,480143,25039,100.96
648,5f68c2b13d98c35f9fa06ee7322e68c2a9773f1d5e9885f0c9ca89fa286e7aef,256,737521,5f68c2b13d98c35f9fa06ee7322e68c2a9773f1d5e9885f0c9ca89fa286e7aef,256,733003,4518,17.65
649,7759ab687c577864e16bb0e91062582ea6b9c019102d31c43f0cfed59843cb39,339,504000,7759ab687c577864e16bb0e91062582ea6b9c019102d31c43f0cfed59843cb39,339,500808,3192,9.42
650,c07a783a9faea5ea62ef670cceb3f2b29100c195751b346564da7b4a0511d532,419,451814,c07a783a9faea5ea62ef670cceb3f2b29100c195751b346564da7b4a0511d532,419,445510,6304,15.05
651,c305d000d631c671ecbf52b68bb2bef16cf0549e19b588acc7a24bc0b6116ae3,406,6434,c305d000d631c671ecbf52b68bb2bef16cf0549e19b588acc7a24bc0b6116ae3,406,5000,1434,3.53
652,09eb2cd24206a91e536478114d706c9893449d9f3be45ac70c3ad0040aea7a14,666,888444,09eb2cd24206a91e536478114d706c9893449d9f3be45ac70c3ad0040aea7a14,666,872169,16275,24.44
653,1d2451ae12ec06bc2646aa0c3334aa762931d2dce20e1b1e9e4b6c94ae43194e,506,100114,1d2451ae12ec06bc2646aa0c3334aa762931d2dce20e1b1e9e4b6c94ae43194e,506,90936,9178,18.14
654,2ff3a69eccdfda2477d5214ed13c3da14f4174c246318bcac66cd7599d788f93,191,1003364,2ff3a69eccdfda2477d5214ed13c3da14f4174c246318bcac66cd7599d788f93,191,1000680,2684,14.05
